Star,NOTCH1,1.416122004
Star,Tnf,2.614379085
Star,BCL2,2.178649237
MDM2,AGA,4.916201117
MDM2,AGT,3.240223464
MDM2,TAT,1.899441341
MDM2,CDH1,1.117318436
MDM2,MYC,8.603351955
MDM2,BRCA1,8.826815642
MDM2,BRCA2,5.810055866
MDM2,WRN,1.229050279
MDM2,IDH1,1.005586592
MDM2,PRMT1,1.229050279
MDM2,Large,1.675977654
MDM2,Akt1,1.117318436
MDM2,NQO1,1.229050279
MDM2,KRAS,2.011173184
MDM2,Tat,1.229050279
MDM2,CCND1,3.016759777
MDM2,TLR4,1.117318436
MDM2,VDR,1.005586592
MDM2,CDKN1A,8.491620112
MDM2,CARM1,1.229050279
MDM2,Brca1,2.122905028
MDM2,PTEN,11.06145251
MDM2,rev,2.569832402
MDM2,SIRT3,1.229050279
MDM2,SIRT1,10.5027933
MDM2,PARP1,1.340782123
MDM2,VEGFA,1.005586592
MDM2,Star,2.346368715
MDM2,ZEB1,1.117318436
MDM2,TP53,31.06145251
MDM2,Kras,1.56424581
MDM2,CD4,6.368715084
MDM2,Mdm2,50.61452514
MDM2,STAT3,2.011173184
MDM2,CGA,2.346368715
MDM2,Fos,1.229050279
MDM2,Des,1.56424581
MDM2,IL6,1.229050279
MDM2,EGFR,5.810055866
MDM2,CAT,4.022346369
MDM2,VHL,1.899441341
MDM2,CXCR4,1.005586592
MDM2,PCNA,8.044692737
MDM2,Camp,1.452513966
MDM2,Trp53,12.51396648
MDM2,TNF,5.810055866
MDM2,HGF,1.229050279
MDM2,NOTCH1,1.229050279
MDM2,BRAF,1.005586592
MDM2,BCL2,3.463687151
TP53,MGMT,1.824401368
TP53,AGA,2.850627138
TP53,AGT,2.28050171
TP53,TAT,1.596351197
TP53,CDH1,3.990877993
TP53,MYC,9.806157355
TP53,SIRT3,1.596351197
TP53,BRCA1,16.07753706
TP53,WT1,1.710376283
TP53,IGF1R,1.596351197
TP53,BRCA2,15.05131129
TP53,SOD2,1.254275941
TP53,WRN,2.166476625
TP53,IDH2,1.254275941
TP53,IDH1,2.394526796
TP53,Camp,1.254275941
TP53,NAMPT,1.482326112
TP53,Large,2.508551881
TP53,Col1a1,1.02622577
TP53,MDM2,31.69897377
TP53,KRAS,12.42873432
TP53,CCND1,4.561003421
TP53,Mut,1.140250855
TP53,VDR,1.140250855
TP53,Rac1,1.482326112
TP53,HRAS,1.596351197
TP53,IGF2,1.140250855
TP53,Brca1,5.58722919
TP53,PTEN,15.50741163
TP53,PPARGC1A,1.02622577
TP53,GDF15,1.140250855
TP53,ESR1,1.596351197
TP53,SIRT1,7.183580388
TP53,IGF1,1.02622577
TP53,PARP1,1.254275941
TP53,Star,2.28050171
TP53,ZEB1,1.710376283
TP53,Kras,6.955530217
TP53,PDGFRA,1.824401368
TP53,SMAD4,3.876852908
TP53,RET,1.482326112
TP53,CD4,5.58722919
TP53,Mdm2,20.29646522
TP53,STAT3,4.218928164
TP53,CGA,1.482326112
TP53,Fos,1.254275941
TP53,CDKN1A,10.37628278
TP53,Des,1.482326112
TP53,CTNNB1,3.30672748
TP53,GSTM1,1.02622577
TP53,IL6,1.824401368
TP53,ERBB2,3.990877993
TP53,MSH2,2.166476625
TP53,EGFR,11.97263398
TP53,CAT,3.30672748
TP53,VHL,2.166476625
TP53,CXCR4,2.052451539
TP53,PCNA,5.017103763
TP53,Trp53,17.78791334
TP53,TNF,4.903078677
TP53,HGF,1.596351197
TP53,NOTCH1,2.736602052
TP53,CASP8,1.140250855
TP53,GSTP1,1.482326112
TP53,BRAF,7.183580388
TP53,BCL2,3.876852908
PTEN,Igf1,1.395348837
PTEN,NQO1,1.627906977
PTEN,AGT,3.372093023
PTEN,CDH1,2.558139535
PTEN,MYC,6.395348837
PTEN,KRAS,8.488372093
PTEN,ERBB2,2.209302326
PTEN,WT1,1.744186047
PTEN,IGF1R,2.558139535
PTEN,BRCA2,7.209302326
PTEN,IDH1,2.441860465
PTEN,Camp,1.395348837
PTEN,PRMT5,1.162790698
PTEN,Large,1.627906977
PTEN,Akt1,5.813953488
PTEN,AGA,2.441860465
PTEN,MDM2,11.51162791
PTEN,AKT1,3.953488372
PTEN,CCND1,1.511627907
PTEN,TLR2,2.441860465
PTEN,TLR4,3.953488372
PTEN,Fos,1.511627907
PTEN,CDKN1A,3.953488372
PTEN,HIF1A,1.279069767
PTEN,IGF2,1.279069767
PTEN,Brca1,2.790697674
PTEN,PRMT1,1.046511628
PTEN,RAC1,1.046511628
PTEN,JAK2,2.441860465
PTEN,SIRT1,9.069767442
PTEN,IGF1,2.790697674
PTEN,CD36,1.046511628
PTEN,Nedd4,1.744186047
PTEN,PARP1,2.093023256
PTEN,VEGFA,1.046511628
PTEN,Star,3.488372093
PTEN,ZEB1,2.790697674
PTEN,FGF2,1.162790698
PTEN,TP53,15.81395349
PTEN,CBS,1.046511628
PTEN,TNF,8.372093023
PTEN,Kras,6.511627907
PTEN,PDGFRA,2.093023256
PTEN,SMAD4,1.860465116
PTEN,NAMPT,1.976744186
PTEN,RET,1.162790698
PTEN,CD4,9.069767442
PTEN,VDR,1.279069767
PTEN,Mdm2,9.069767442
PTEN,STAT3,7.441860465
PTEN,CGA,1.744186047
PTEN,Rac1,2.674418605
PTEN,HRAS,2.093023256
PTEN,Des,2.790697674
PTEN,Keap1,2.674418605
PTEN,LDLR,1.162790698
PTEN,CTNNB1,2.441860465
PTEN,Cbl,1.162790698
PTEN,IL6,1.744186047
PTEN,STAT5A,1.162790698
PTEN,BRCA1,7.790697674
PTEN,EGFR,15.23255814
PTEN,CAT,2.674418605
PTEN,VHL,2.790697674
PTEN,Wnt3a,1.162790698
PTEN,Igf1r,1.395348837
PTEN,CXCR4,3.488372093
PTEN,PCNA,6.279069767
PTEN,Trp53,8.372093023
PTEN,HGF,3.255813953
PTEN,MMP2,1.046511628
PTEN,NOTCH1,3.372093023
PTEN,Pax6,2.558139535
PTEN,BRAF,6.162790698
PTEN,BCL2,2.093023256
Mdm2,AGA,4.43285528
Mdm2,NQO1,1.434159061
Mdm2,AGT,2.998696219
Mdm2,TAT,2.21642764
Mdm2,MYC,7.04041721
Mdm2,BRCA1,5.215123859
Mdm2,WT1,1.173402868
Mdm2,BRCA2,4.172099087
Mdm2,SOD2,1.303780965
Mdm2,WRN,1.173402868
Mdm2,PRMT1,1.173402868
Mdm2,Large,1.434159061
Mdm2,MDM2,59.06127771
Mdm2,KRAS,1.564537158
Mdm2,Tat,1.173402868
Mdm2,CCND1,2.086049544
Mdm2,PTEN,10.16949153
Mdm2,Mut,1.043024772
Mdm2,CDKN1A,5.606258149
Mdm2,CARM1,1.173402868
Mdm2,Brca1,3.389830508
Mdm2,Trp53,13.16818774
Mdm2,rev,2.60756193
Mdm2,SIRT3,1.434159061
Mdm2,SIRT1,11.34289439
Mdm2,PARP1,1.043024772
Mdm2,Star,2.60756193
Mdm2,TP53,23.20730117
Mdm2,Kras,1.434159061
Mdm2,CD4,6.518904824
Mdm2,FOXO3,1.043024772
Mdm2,STAT3,2.086049544
Mdm2,CGA,1.694915254
Mdm2,Des,1.173402868
Mdm2,Pax6,1.173402868
Mdm2,Pml,1.825293351
Mdm2,GLS2,1.043024772
Mdm2,EGFR,4.302477184
Mdm2,CAT,2.868318123
Mdm2,VHL,2.21642764
Mdm2,Nampt,1.043024772
Mdm2,PCNA,6.64928292
Mdm2,Camp,1.173402868
Mdm2,TNF,7.561929596
Mdm2,HGF,1.173402868
Mdm2,BCL2,2.868318123
EGFR,AGA,2.239789196
EGFR,TAT,1.317523057
EGFR,IGF1R,3.03030303
EGFR,Akt1,1.844532279
EGFR,CCND1,2.108036891
EGFR,PTEN,17.25955204
EGFR,CDKN1A,1.581027668
EGFR,Brca1,1.976284585
EGFR,JAK2,3.162055336
EGFR,Fgfr2,1.054018445
EGFR,VEGFA,1.054018445
EGFR,ZEB1,2.503293808
EGFR,SMAD4,2.503293808
EGFR,RET,1.712779974
EGFR,Star,3.293807642
EGFR,Cbl,1.581027668
EGFR,BRCA1,5.138339921
EGFR,CAT,2.503293808
EGFR,CTNNB1,1.712779974
EGFR,BRCA2,6.324110672
EGFR,CXCR4,7.114624506
EGFR,HGF,4.87483531
EGFR,CDH1,1.976284585
EGFR,WT1,1.317523057
EGFR,KRAS,13.43873518
EGFR,Stat5b,1.185770751
EGFR,CCL2,2.108036891
EGFR,IGF2,1.449275362
EGFR,IGF1,3.293807642
EGFR,PDGFRA,5.006587615
EGFR,BACE1,1.185770751
EGFR,Keap1,1.449275362
EGFR,Pax6,3.293807642
EGFR,Stk11,1.054018445
EGFR,ABCB1,1.185770751
EGFR,NOTCH1,2.108036891
EGFR,MMP9,2.371541502
EGFR,MMP2,2.898550725
EGFR,ERBB2,4.216073781
EGFR,IDH1,4.87483531
EGFR,Large,1.976284585
EGFR,MDM2,6.851119895
EGFR,Fos,1.712779974
EGFR,HRAS,1.449275362
EGFR,TP53,13.83399209
EGFR,ESR1,1.581027668
EGFR,PCNA,4.347826087
EGFR,Kras,10.40843215
EGFR,CD4,7.90513834
EGFR,STAT3,10.80368906
EGFR,KDR,1.844532279
EGFR,IL6,2.503293808
EGFR,Rac1,6.060606061
EGFR,Trp53,7.378129117
EGFR,BCL2,2.898550725
EGFR,AKT1,2.766798419
EGFR,MYC,6.192358366
EGFR,Camp,1.581027668
EGFR,MGMT,1.185770751
EGFR,TLR2,2.503293808
EGFR,TLR4,3.95256917
EGFR,CFTR,1.844532279
EGFR,VDR,1.185770751
EGFR,Mdm2,4.347826087
EGFR,SIRT1,3.557312253
EGFR,FGF2,2.898550725
EGFR,ABCG2,1.581027668
EGFR,MPO,1.054018445
EGFR,CGA,1.185770751
EGFR,Des,2.371541502
EGFR,Tnf,1.185770751
EGFR,VHL,2.635046113
EGFR,Wnt3a,2.371541502
EGFR,TNF,10.67193676
EGFR,Bmp4,1.054018445
EGFR,BRAF,6.719367589
Pax6,AGA,3.50140056
Pax6,Ctnnb1,1.680672269
Pax6,AGT,1.820728291
Pax6,TAT,1.820728291
Pax6,PRL,1.120448179
Pax6,BRCA1,1.120448179
Pax6,Nr4a2,1.680672269
Pax6,BMP2,1.120448179
Pax6,PTEN,3.081232493
Pax6,Rac1,3.361344538
Pax6,Fgfr2,5.322128852
Pax6,Star,1.120448179
Pax6,FGF2,5.602240896
Pax6,Cdk5,1.820728291
Pax6,Kras,1.120448179
Pax6,Mdm2,1.260504202
Pax6,STAT3,2.521008403
Pax6,CGA,1.680672269
Pax6,Casp3,1.120448179
Pax6,EGFR,3.50140056
Pax6,CAT,3.081232493
Pax6,Myo7a,1.120448179
Pax6,Wnt3a,9.663865546
Pax6,CXCR4,2.380952381
Pax6,PCNA,5.462184874
Pax6,Trp53,1.260504202
Pax6,CD4,2.100840336
Pax6,TNF,1.680672269
Pax6,Bmp4,7.422969188
Pax6,Mbp,1.120448179
CAT,CD36,3.521126761
CAT,NQO1,3.23943662
CAT,AGT,36.05633803
CAT,TAT,24.22535211
CAT,MYC,2.535211268
CAT,KRAS,1.126760563
CAT,BRCA1,2.112676056
CAT,WT1,1.126760563
CAT,SOD2,4.929577465
CAT,SOD1,3.943661972
CAT,Large,1.549295775
CAT,AGA,46.33802817
CAT,MDM2,5.070422535
CAT,Tat,1.549295775
CAT,TLR2,7.887323944
CAT,PTEN,3.23943662
CAT,TLR4,10.42253521
CAT,CCL2,3.098591549
CAT,SIRT3,2.253521127
CAT,CRP,1.126760563
CAT,Fos,1.408450704
CAT,rev,1.408450704
CAT,SIRT1,9.014084507
CAT,PARP1,1.971830986
CAT,Abca1,1.971830986
CAT,Star,3.38028169
CAT,Sirt3,1.971830986
CAT,ABCG1,2.112676056
CAT,CYP2E1,1.267605634
CAT,GPX1,1.126760563
CAT,Tlr4,1.408450704
CAT,ACE,1.971830986
CAT,CD4,15.21126761
CAT,Mdm2,3.098591549
CAT,STAT3,4.084507042
CAT,CGA,26.76056338
CAT,ACAT1,3.802816901
CAT,ACAT2,2.957746479
CAT,EGFR,2.957746479
CAT,Des,2.676056338
CAT,Keap1,3.661971831
CAT,LDLR,1.267605634
CAT,TP53,4.366197183
CAT,IL6,2.253521127
CAT,ABCA1,3.521126761
CAT,Wnt3a,1.126760563
CAT,Ldlr,1.267605634
CAT,CXCR4,1.690140845
CAT,Rac1,1.690140845
CAT,PCNA,2.816901408
CAT,NOS2,2.394366197
CAT,NOS3,1.690140845
CAT,Trp53,2.676056338
CAT,Dnmt1,1.549295775
CAT,TNF,14.64788732
CAT,HGF,1.549295775
CAT,UCP3,1.549295775
CAT,Bmp4,1.267605634
CAT,Pax6,3.098591549
CAT,MMP9,1.267605634
CCL2,CD36,2.54491018
CCL2,MIF,1.347305389
CCL2,AGT,2.694610778
CCL2,MDM2,1.047904192
CCL2,TAT,1.946107784
CCL2,Nlrp3,1.047904192
CCL2,Camp,1.047904192
CCL2,AGA,2.694610778
CCL2,Tat,2.694610778
CCL2,CXCL8,4.191616766
CCL2,TLR2,20.65868263
CCL2,TLR4,26.64670659
CCL2,PCNA,2.245508982
CCL2,CRP,1.946107784
CCL2,Rac1,2.095808383
CCL2,JAK2,1.347305389
CCL2,Ccl2,12.2754491
CCL2,VEGFA,1.19760479
CCL2,STAT3,8.832335329
CCL2,FGF2,1.19760479
CCL2,TP53,1.047904192
CCL2,MPO,2.095808383
CCL2,Tlr2,1.646706587
CCL2,Tlr4,4.640718563
CCL2,Myd88,2.994011976
CCL2,Kras,1.347305389
CCL2,Il17a,2.245508982
CCL2,ACE,1.047904192
CCL2,CD4,41.76646707
CCL2,Star,14.37125749
CCL2,CGA,2.245508982
CCL2,EGFR,2.395209581
CCL2,Des,2.245508982
CCL2,Keap1,1.047904192
CCL2,Tnf,4.341317365
CCL2,CAT,3.143712575
CCL2,IL6,7.035928144
CCL2,IL1B,2.395209581
CCL2,tat,1.047904192
CCL2,HMGB1,4.341317365
CCL2,Il6,3.443113772
CCL2,CXCR4,11.22754491
CCL2,NOS2,1.946107784
CCL2,Tnfaip3,1.347305389
CCL2,TNF,48.05389222
CCL2,HGF,1.497005988
CCL2,Il1b,1.497005988
CCL2,MMP2,2.395209581
CCL2,BRAF,1.047904192
CCL2,MMP9,3.892215569
AGA,NQO1,1.615508885
AGA,AGT,45.23424879
AGA,TAT,28.59450727
AGA,BRCA1,3.392568659
AGA,SOD2,1.453957997
AGA,SOD1,1.615508885
AGA,Large,1.615508885
AGA,CD36,1.615508885
AGA,MDM2,7.108239095
AGA,KRAS,1.615508885
AGA,TLR2,8.562197092
AGA,PTEN,3.392568659
AGA,TLR4,10.33925687
AGA,CCL2,2.907915994
AGA,VDR,1.13085622
AGA,Rac1,1.292407108
AGA,rev,1.777059774
AGA,SIRT1,6.62358643
AGA,STAT3,4.36187399
AGA,FGF2,1.453957997
AGA,ABCG1,1.292407108
AGA,TP53,4.038772213
AGA,MPO,1.292407108
AGA,Kras,1.292407108
AGA,ACE,2.261712439
AGA,CD4,15.67043619
AGA,Mdm2,5.49273021
AGA,Star,2.584814216
AGA,CGA,32.31017771
AGA,Fos,1.453957997
AGA,Des,3.069466882
AGA,BRCA2,1.13085622
AGA,Keap1,2.100161551
AGA,LDLR,1.13085622
AGA,Pax6,4.038772213
AGA,MYC,2.261712439
AGA,IL6,1.453957997
AGA,ABCA1,1.938610662
AGA,HMGB1,1.453957997
AGA,EGFR,2.746365105
AGA,CAT,53.15024233
AGA,Wnt3a,1.292407108
AGA,CXCR4,2.100161551
AGA,PCNA,3.877221325
AGA,Trp53,2.423263328
AGA,TNF,16.31663974
AGA,HGF,1.13085622
AGA,BACE1,1.292407108
AGA,Bmp4,1.13085622
AGA,BRAF,1.292407108
AGA,BCL2,1.13085622
PCNA,PTGS2,1.047120419
PCNA,AGT,3.839441536
PCNA,OGG1,2.094240838
PCNA,TAT,2.268760908
PCNA,Spp1,1.047120419
PCNA,CDH1,1.221640489
PCNA,MYC,5.061082024
PCNA,KRAS,1.396160558
PCNA,BRCA1,9.42408377
PCNA,IGF1R,1.396160558
PCNA,WRN,3.664921466
PCNA,Large,1.221640489
PCNA,CCND1,1.919720768
PCNA,AGA,4.188481675
PCNA,Col1a1,2.094240838
PCNA,MDM2,12.56544503
PCNA,NQO1,1.570680628
PCNA,TLR2,2.268760908
PCNA,TLR4,3.664921466
PCNA,CCL2,2.617801047
PCNA,SIRT3,2.094240838
PCNA,Fos,1.919720768
PCNA,CDKN1A,5.584642234
PCNA,Brca1,4.712041885
PCNA,IL6,2.443280977
PCNA,PTEN,9.42408377
PCNA,Fgfr2,2.094240838
PCNA,SIRT1,5.235602094
PCNA,IGF1,1.396160558
PCNA,PARP1,2.094240838
PCNA,Star,2.617801047
PCNA,ZEB1,1.047120419
PCNA,FGF2,1.745200698
PCNA,TP53,7.678883072
PCNA,ESR1,1.047120419
